,id,hour,source,number
775,40520,11.0,TruckSource17,52
776,40521,11.0,TruckSource18,50
777,40522,11.0,TruckSource19,50
778,40523,11.0,TruckSource20,51
779,40524,11.0,TruckSource21,55
780,40525,11.0,TruckSource22,53
781,40526,11.0,TruckSource23,56
782,40527,11.0,TruckSource24,54
783,40528,11.0,TruckSource25,39
784,40529,11.0,TruckSource26,38
785,40530,11.0,TruckSource27,52
786,40531,11.0,TruckSource28,52
787,40532,11.0,TruckSource29,59
788,40533,11.0,TruckSource30,48
789,40534,11.0,TruckSource31,61
790,40535,11.0,TruckSource32,39
791,40536,11.0,TruckSource33,43
792,40537,11.0,TruckSource34,42
793,40538,11.0,TruckSource35,59
794,40539,11.0,TruckSource36,57
795,40540,11.0,TruckSource37,16
796,40541,11.0,TruckSource38,16
797,40542,11.0,TruckSource39,14
798,40543,11.0,TruckSource40,15
799,40544,11.0,TruckSource41,17
800,40545,11.0,TruckSource42,15
801,40546,11.0,TruckSource43,16
802,40547,11.0,TruckSource44,18
803,40548,11.0,TruckSource45,17
804,40549,11.0,TruckSource46,16
805,40550,11.0,TruckSource47,17
806,40551,11.0,TruckSource48,17
807,40552,11.0,TruckSource49,16
808,40553,11.0,TruckSource50,16
809,40554,11.0,TruckSource51,27
810,40555,11.0,TruckSource52,29
811,40556,11.0,TruckSource53,27
812,40557,11.0,TruckSource54,29
813,40558,11.0,TruckSource55,10
814,40559,11.0,TruckSource56,8
815,40560,11.0,TruckSource57,8
816,40561,11.0,TruckSource58,8
817,40562,11.0,TruckSource59,13
818,40563,11.0,TruckSource60,6
819,40564,11.0,TruckSource61,7
820,40565,11.0,TruckSource62,6
821,40566,11.0,TruckSource63,7
822,40567,11.0,TruckSource64,7
823,40568,11.0,TruckSource65,5
824,40569,11.0,TruckSource66,6
825,40570,11.0,TruckSource67,5
826,40571,11.0,TruckSource68,5
827,40572,11.0,TruckSource69,6
828,40573,12.0,TruckSource1,63
829,40574,12.0,TruckSource2,63
830,40575,12.0,TruckSource3,41
831,40576,12.0,TruckSource4,41
832,40577,12.0,TruckSource5,70
833,40578,12.0,TruckSource6,73
834,40579,12.0,TruckSource7,68
835,40580,12.0,TruckSource8,55
836,40581,12.0,TruckSource9,56
837,40582,12.0,TruckSource10,58
838,40583,12.0,TruckSource11,56
839,40584,12.0,TruckSource12,49
840,40585,12.0,TruckSource13,51
841,40586,12.0,TruckSource14,50
842,40587,12.0,TruckSource15,52
843,40588,12.0,TruckSource16,52
844,40589,12.0,TruckSource17,57
845,40590,12.0,TruckSource18,53
846,40591,12.0,TruckSource19,55
847,40592,12.0,TruckSource20,57
848,40593,12.0,TruckSource21,60
849,40594,12.0,TruckSource22,57
850,40595,12.0,TruckSource23,61
851,40596,12.0,TruckSource24,59
852,40597,12.0,TruckSource25,42
853,40598,12.0,TruckSource26,41
854,40599,12.0,TruckSource27,57
855,40600,12.0,TruckSource28,57
856,40601,12.0,TruckSource29,65
857,40602,12.0,TruckSource30,53
858,40603,12.0,TruckSource31,66
859,40604,12.0,TruckSource32,43
860,40605,12.0,TruckSource33,46
861,40606,12.0,TruckSource34,46
862,40607,12.0,TruckSource35,65
863,40608,12.0,TruckSource36,62
864,40609,12.0,TruckSource37,17
865,40610,12.0,TruckSource38,18
866,40611,12.0,TruckSource39,16
867,40612,12.0,TruckSource40,17
868,40613,12.0,TruckSource41,18
869,40614,12.0,TruckSource42,17
870,40615,12.0,TruckSource43,17
871,40616,12.0,TruckSource44,20
872,40617,12.0,TruckSource45,18
873,40618,12.0,TruckSource46,17
874,40619,12.0,TruckSource47,18
875,40620,12.0,TruckSource48,18
876,40621,12.0,TruckSource49,17
877,40622,12.0,TruckSource50,17
878,40623,12.0,TruckSource51,29
879,40624,12.0,TruckSource52,32
880,40625,12.0,TruckSource53,30
881,40626,12.0,TruckSource54,31
882,40627,12.0,TruckSource55,10
883,40628,12.0,TruckSource56,9
884,40629,12.0,TruckSource57,9
885,40630,12.0,TruckSource58,9
886,40631,12.0,TruckSource59,14
887,40632,12.0,TruckSource60,6
888,40633,12.0,TruckSource61,8
889,40634,12.0,TruckSource62,7
890,40635,12.0,TruckSource63,8
891,40636,12.0,TruckSource64,8
892,40637,12.0,TruckSource65,6
893,40638,12.0,TruckSource66,6
894,40639,12.0,TruckSource67,6
895,40640,12.0,TruckSource68,6
896,40641,12.0,TruckSource69,6
897,40642,13.0,TruckSource1,68
898,40643,13.0,TruckSource2,69
899,40644,13.0,TruckSource3,45
900,40645,13.0,TruckSource4,44
901,40646,13.0,TruckSource5,76
902,40647,13.0,TruckSource6,78
903,40648,13.0,TruckSource7,73
904,40649,13.0,TruckSource8,60
905,40650,13.0,TruckSource9,60
906,40651,13.0,TruckSource10,64
907,40652,13.0,TruckSource11,60
908,40653,13.0,TruckSource12,53
909,40654,13.0,TruckSource13,54
910,40655,13.0,TruckSource14,54
911,40656,13.0,TruckSource15,56
912,40657,13.0,TruckSource16,56
913,40658,13.0,TruckSource17,62
914,40659,13.0,TruckSource18,58
915,40660,13.0,TruckSource19,59
916,40661,13.0,TruckSource20,61
917,40662,13.0,TruckSource21,64
918,40663,13.0,TruckSource22,61
919,40664,13.0,TruckSource23,65
920,40665,13.0,TruckSource24,64
921,40666,13.0,TruckSource25,46
922,40667,13.0,TruckSource26,44
923,40668,13.0,TruckSource27,61
924,40669,13.0,TruckSource28,62
925,40670,13.0,TruckSource29,70
926,40671,13.0,TruckSource30,57
927,40672,13.0,TruckSource31,71
928,40673,13.0,TruckSource32,47
929,40674,13.0,TruckSource33,49
930,40675,13.0,TruckSource34,50
931,40676,13.0,TruckSource35,70
932,40677,13.0,TruckSource36,66
933,40678,13.0,TruckSource37,18
934,40679,13.0,TruckSource38,19
935,40680,13.0,TruckSource39,17
936,40681,13.0,TruckSource40,18
937,40682,13.0,TruckSource41,19
938,40683,13.0,TruckSource42,18
939,40684,13.0,TruckSource43,19
940,40685,13.0,TruckSource44,21
941,40686,13.0,TruckSource45,20
942,40687,13.0,TruckSource46,18
943,40688,13.0,TruckSource47,20
944,40689,13.0,TruckSource48,19
945,40690,13.0,TruckSource49,19
946,40691,13.0,TruckSource50,19
947,40692,13.0,TruckSource51,32
948,40693,13.0,TruckSource52,34
949,40694,13.0,TruckSource53,33
950,40695,13.0,TruckSource54,33
951,40696,13.0,TruckSource55,11
952,40697,13.0,TruckSource56,9
953,40698,13.0,TruckSource57,9
954,40699,13.0,TruckSource58,10
955,40700,13.0,TruckSource59,15
956,40701,13.0,TruckSource60,7
957,40702,13.0,TruckSource61,8
958,40703,13.0,TruckSource62,7
959,40704,13.0,TruckSource63,8
960,40705,13.0,TruckSource64,8
961,40706,13.0,TruckSource65,6
962,40707,13.0,TruckSource66,7
963,40708,13.0,TruckSource67,6
964,40709,13.0,TruckSource68,6
965,40710,13.0,TruckSource69,7
966,40711,14.0,TruckSource1,73
967,40712,14.0,TruckSource2,75
968,40713,14.0,TruckSource3,49
969,40714,14.0,TruckSource4,48
970,40715,14.0,TruckSource5,81
971,40716,14.0,TruckSource6,83
972,40717,14.0,TruckSource7,78
973,40718,14.0,TruckSource8,65
974,40719,14.0,TruckSource9,65
975,40720,14.0,TruckSource10,68
976,40721,14.0,TruckSource11,65
977,40722,14.0,TruckSource12,57
978,40723,14.0,TruckSource13,58
979,40724,14.0,TruckSource14,58
980,40725,14.0,TruckSource15,61
981,40726,14.0,TruckSource16,60
982,40727,14.0,TruckSource17,66
983,40728,14.0,TruckSource18,62
984,40729,14.0,TruckSource19,63
985,40730,14.0,TruckSource20,66
986,40731,14.0,TruckSource21,69
987,40732,14.0,TruckSource22,66
988,40733,14.0,TruckSource23,69
989,40734,14.0,TruckSource24,69
990,40735,14.0,TruckSource25,49
991,40736,14.0,TruckSource26,48
992,40737,14.0,TruckSource27,66
993,40738,14.0,TruckSource28,67
994,40739,14.0,TruckSource29,75
995,40740,14.0,TruckSource30,62
996,40741,14.0,TruckSource31,77
997,40742,14.0,TruckSource32,51
998,40743,14.0,TruckSource33,52
999,40744,14.0,TruckSource34,54
1000,40745,14.0,TruckSource35,77
1001,40746,14.0,TruckSource36,72
1002,40747,14.0,TruckSource37,20
1003,40748,14.0,TruckSource38,21
1004,40749,14.0,TruckSource39,18
1005,40750,14.0,TruckSource40,20
1006,40751,14.0,TruckSource41,21
1007,40752,14.0,TruckSource42,19
1008,40753,14.0,TruckSource43,20
1009,40754,14.0,TruckSource44,23
1010,40755,14.0,TruckSource45,21
1011,40756,14.0,TruckSource46,20
1012,40757,14.0,TruckSource47,21
1013,40758,14.0,TruckSource48,21
1014,40759,14.0,TruckSource49,20
1015,40760,14.0,TruckSource50,21
1016,40761,14.0,TruckSource51,34
1017,40762,14.0,TruckSource52,37
1018,40763,14.0,TruckSource53,35
1019,40764,14.0,TruckSource54,36
1020,40765,14.0,TruckSource55,11
1021,40766,14.0,TruckSource56,10
1022,40767,14.0,TruckSource57,10
1023,40768,14.0,TruckSource58,10
1024,40769,14.0,TruckSource59,16
1025,40770,14.0,TruckSource60,8
1026,40771,14.0,TruckSource61,9
1027,40772,14.0,TruckSource62,8
1028,40773,14.0,TruckSource63,9
1029,40774,14.0,TruckSource64,9
1030,40775,14.0,TruckSource65,6
1031,40776,14.0,TruckSource66,7
1032,40777,14.0,TruckSource67,6
1033,40778,14.0,TruckSource68,6
1034,40779,14.0,TruckSource69,7
1035,40780,15.0,TruckSource1,79
1036,40781,15.0,TruckSource2,80
1037,40782,15.0,TruckSource3,52
1038,40783,15.0,TruckSource4,51
1039,40784,15.0,TruckSource5,86
1040,40785,15.0,TruckSource6,89
1041,40786,15.0,TruckSource7,85
1042,40787,15.0,TruckSource8,69
1043,40788,15.0,TruckSource9,70
1044,40789,15.0,TruckSource10,73
1045,40790,15.0,TruckSource11,70
1046,40791,15.0,TruckSource12,62
1047,40792,15.0,TruckSource13,62
1048,40793,15.0,TruckSource14,63
1049,40794,15.0,TruckSource15,65
1050,40795,15.0,TruckSource16,64
1051,40796,15.0,TruckSource17,72
1052,40797,15.0,TruckSource18,67
1053,40798,15.0,TruckSource19,68
1054,40799,15.0,TruckSource20,71
1055,40800,15.0,TruckSource21,74
1056,40801,15.0,TruckSource22,72
1057,40802,15.0,TruckSource23,74
1058,40803,15.0,TruckSource24,74
1059,40804,15.0,TruckSource25,52
1060,40805,15.0,TruckSource26,51
1061,40806,15.0,TruckSource27,71
1062,40807,15.0,TruckSource28,71
1063,40808,15.0,TruckSource29,81
1064,40809,15.0,TruckSource30,66
1065,40810,15.0,TruckSource31,83
1066,40811,15.0,TruckSource32,55
1067,40812,15.0,TruckSource33,56
1068,40813,15.0,TruckSource34,58
1069,40814,15.0,TruckSource35,83
1070,40815,15.0,TruckSource36,77
1071,40816,15.0,TruckSource37,22
1072,40817,15.0,TruckSource38,22
1073,40818,15.0,TruckSource39,20
1074,40819,15.0,TruckSource40,21
1075,40820,15.0,TruckSource41,22
1076,40821,15.0,TruckSource42,21
1077,40822,15.0,TruckSource43,21
1078,40823,15.0,TruckSource44,25
1079,40824,15.0,TruckSource45,22
1080,40825,15.0,TruckSource46,22
1081,40826,15.0,TruckSource47,22
1082,40827,15.0,TruckSource48,22
1083,40828,15.0,TruckSource49,22
1084,40829,15.0,TruckSource50,22
1085,40830,15.0,TruckSource51,36
1086,40831,15.0,TruckSource52,40
1087,40832,15.0,TruckSource53,37
1088,40833,15.0,TruckSource54,38
1089,40834,15.0,TruckSource55,12
1090,40835,15.0,TruckSource56,11
1091,40836,15.0,TruckSource57,11
1092,40837,15.0,TruckSource58,11
1093,40838,15.0,TruckSource59,17
1094,40839,15.0,TruckSource60,8
1095,40840,15.0,TruckSource61,9
1096,40841,15.0,TruckSource62,9
1097,40842,15.0,TruckSource63,9
1098,40843,15.0,TruckSource64,9
1099,40844,15.0,TruckSource65,7
1100,40845,15.0,TruckSource66,7
1101,40846,15.0,TruckSource67,7
1102,40847,15.0,TruckSource68,7
1103,40848,15.0,TruckSource69,8
1104,40849,16.0,TruckSource1,84
1105,40850,16.0,TruckSource2,85
1106,40851,16.0,TruckSource3,56
1107,40852,16.0,TruckSource4,54
1108,40853,16.0,TruckSource5,92
1109,40854,16.0,TruckSource6,95
1110,40855,16.0,TruckSource7,91
1111,40856,16.0,TruckSource8,74
1112,40857,16.0,TruckSource9,74
1113,40858,16.0,TruckSource10,77
1114,40859,16.0,TruckSource11,74
1115,40860,16.0,TruckSource12,67
1116,40861,16.0,TruckSource13,67
1117,40862,16.0,TruckSource14,67
1118,40863,16.0,TruckSource15,69
1119,40864,16.0,TruckSource16,68
1120,40865,16.0,TruckSource17,76
1121,40866,16.0,TruckSource18,72
1122,40867,16.0,TruckSource19,72
1123,40868,16.0,TruckSource20,75
1124,40869,16.0,TruckSource21,79
1125,40870,16.0,TruckSource22,77
1126,40871,16.0,TruckSource23,80
1127,40872,16.0,TruckSource24,79
1128,40873,16.0,TruckSource25,55
1129,40874,16.0,TruckSource26,55
1130,40875,16.0,TruckSource27,76
1131,40876,16.0,TruckSource28,76
1132,40877,16.0,TruckSource29,87
1133,40878,16.0,TruckSource30,71
1134,40879,16.0,TruckSource31,89
1135,40880,16.0,TruckSource32,58
1136,40881,16.0,TruckSource33,60
1137,40882,16.0,TruckSource34,62
1138,40883,16.0,TruckSource35,88
1139,40884,16.0,TruckSource36,82
1140,40885,16.0,TruckSource37,23
1141,40886,16.0,TruckSource38,23
1142,40887,16.0,TruckSource39,21
1143,40888,16.0,TruckSource40,22
1144,40889,16.0,TruckSource41,23
1145,40890,16.0,TruckSource42,22
1146,40891,16.0,TruckSource43,23
1147,40892,16.0,TruckSource44,26
1148,40893,16.0,TruckSource45,24
1149,40894,16.0,TruckSource46,23
1150,40895,16.0,TruckSource47,23
1151,40896,16.0,TruckSource48,23
1152,40897,16.0,TruckSource49,24
1153,40898,16.0,TruckSource50,23
1154,40899,16.0,TruckSource51,39
1155,40900,16.0,TruckSource52,42
1156,40901,16.0,TruckSource53,40
1157,40902,16.0,TruckSource54,40
1158,40903,16.0,TruckSource55,13
1159,40904,16.0,TruckSource56,12
1160,40905,16.0,TruckSource57,12
1161,40906,16.0,TruckSource58,12
1162,40907,16.0,TruckSource59,18
1163,40908,16.0,TruckSource60,9
1164,40909,16.0,TruckSource61,10
1165,40910,16.0,TruckSource62,9
1166,40911,16.0,TruckSource63,10
1167,40912,16.0,TruckSource64,10
1168,40913,16.0,TruckSource65,8
1169,40914,16.0,TruckSource66,8
1170,40915,16.0,TruckSource67,7
1171,40916,16.0,TruckSource68,7
1172,40917,16.0,TruckSource69,8
1173,40918,17.0,TruckSource1,90
1174,40919,17.0,TruckSource2,91
1175,40920,17.0,TruckSource3,60
1176,40921,17.0,TruckSource4,57
1177,40922,17.0,TruckSource5,98
1178,40923,17.0,TruckSource6,101
1179,40924,17.0,TruckSource7,96
1180,40925,17.0,TruckSource8,78
1181,40926,17.0,TruckSource9,79
1182,40927,17.0,TruckSource10,82
1183,40928,17.0,TruckSource11,77
1184,40929,17.0,TruckSource12,71
1185,40930,17.0,TruckSource13,71
1186,40931,17.0,TruckSource14,71
1187,40932,17.0,TruckSource15,73
1188,40933,17.0,TruckSource16,72
1189,40934,17.0,TruckSource17,81
1190,40935,17.0,TruckSource18,76
1191,40936,17.0,TruckSource19,77
1192,40937,17.0,TruckSource20,81
1193,40938,17.0,TruckSource21,84
1194,40939,17.0,TruckSource22,82
1195,40940,17.0,TruckSource23,84
1196,40941,17.0,TruckSource24,83
1197,40942,17.0,TruckSource25,59
1198,40943,17.0,TruckSource26,58
1199,40944,17.0,TruckSource27,80
1200,40945,17.0,TruckSource28,81
1201,40946,17.0,TruckSource29,93
1202,40947,17.0,TruckSource30,75
1203,40948,17.0,TruckSource31,93
1204,40949,17.0,TruckSource32,62
1205,40950,17.0,TruckSource33,64
1206,40951,17.0,TruckSource34,65
1207,40952,17.0,TruckSource35,93
1208,40953,17.0,TruckSource36,88
1209,40954,17.0,TruckSource37,24
1210,40955,17.0,TruckSource38,25
1211,40956,17.0,TruckSource39,23
1212,40957,17.0,TruckSource40,24
1213,40958,17.0,TruckSource41,24
1214,40959,17.0,TruckSource42,23
1215,40960,17.0,TruckSource43,24
1216,40961,17.0,TruckSource44,27
1217,40962,17.0,TruckSource45,25
1218,40963,17.0,TruckSource46,24
1219,40964,17.0,TruckSource47,25
1220,40965,17.0,TruckSource48,25
1221,40966,17.0,TruckSource49,25
1222,40967,17.0,TruckSource50,25
1223,40968,17.0,TruckSource51,42
1224,40969,17.0,TruckSource52,45
1225,40970,17.0,TruckSource53,43
1226,40971,17.0,TruckSource54,43
1227,40972,17.0,TruckSource55,14
1228,40973,17.0,TruckSource56,12
1229,40974,17.0,TruckSource57,12
1230,40975,17.0,TruckSource58,12
1231,40976,17.0,TruckSource59,20
1232,40977,17.0,TruckSource60,9
1233,40978,17.0,TruckSource61,10
1234,40979,17.0,TruckSource62,10
1235,40980,17.0,TruckSource63,10
1236,40981,17.0,TruckSource64,10
1237,40982,17.0,TruckSource65,8
1238,40983,17.0,TruckSource66,8
1239,40984,17.0,TruckSource67,8
1240,40985,17.0,TruckSource68,7
1241,40986,17.0,TruckSource69,9
1242,40987,18.0,TruckSource1,95
1243,40988,18.0,TruckSource2,96
1244,40989,18.0,TruckSource3,63
1245,40990,18.0,TruckSource4,60
1246,40991,18.0,TruckSource5,104
1247,40992,18.0,TruckSource6,106
1248,40993,18.0,TruckSource7,101
1249,40994,18.0,TruckSource8,82
1250,40995,18.0,TruckSource9,82
1251,40996,18.0,TruckSource10,87
1252,40997,18.0,TruckSource11,82
1253,40998,18.0,TruckSource12,75
1254,40999,18.0,TruckSource13,76
1255,41000,18.0,TruckSource14,75
1256,41001,18.0,TruckSource15,77
1257,41002,18.0,TruckSource16,76
1258,41003,18.0,TruckSource17,86
1259,41004,18.0,TruckSource18,81
1260,41005,18.0,TruckSource19,81
1261,41006,18.0,TruckSource20,84
1262,41007,18.0,TruckSource21,88
1263,41008,18.0,TruckSource22,87
1264,41009,18.0,TruckSource23,89
1265,41010,18.0,TruckSource24,87
1266,41011,18.0,TruckSource25,62
1267,41012,18.0,TruckSource26,61
1268,41013,18.0,TruckSource27,84
1269,41014,18.0,TruckSource28,86
1270,41015,18.0,TruckSource29,99
1271,41016,18.0,TruckSource30,80
1272,41017,18.0,TruckSource31,98
1273,41018,18.0,TruckSource32,65
1274,41019,18.0,TruckSource33,67
1275,41020,18.0,TruckSource34,69
1276,41021,18.0,TruckSource35,99
1277,41022,18.0,TruckSource36,93
1278,41023,18.0,TruckSource37,26
1279,41024,18.0,TruckSource38,26
1280,41025,18.0,TruckSource39,24
1281,41026,18.0,TruckSource40,25
1282,41027,18.0,TruckSource41,25
1283,41028,18.0,TruckSource42,24
1284,41029,18.0,TruckSource43,25
1285,41030,18.0,TruckSource44,29
1286,41031,18.0,TruckSource45,26
1287,41032,18.0,TruckSource46,25
1288,41033,18.0,TruckSource47,26
1289,41034,18.0,TruckSource48,26
1290,41035,18.0,TruckSource49,27
1291,41036,18.0,TruckSource50,26
1292,41037,18.0,TruckSource51,44
1293,41038,18.0,TruckSource52,47
1294,41039,18.0,TruckSource53,45
1295,41040,18.0,TruckSource54,45
1296,41041,18.0,TruckSource55,15
1297,41042,18.0,TruckSource56,13
1298,41043,18.0,TruckSource57,13
1299,41044,18.0,TruckSource58,13
1300,41045,18.0,TruckSource59,21
1301,41046,18.0,TruckSource60,10
1302,41047,18.0,TruckSource61,11
1303,41048,18.0,TruckSource62,10
1304,41049,18.0,TruckSource63,11
1305,41050,18.0,TruckSource64,11
1306,41051,18.0,TruckSource65,8
1307,41052,18.0,TruckSource66,9
1308,41053,18.0,TruckSource67,8
1309,41054,18.0,TruckSource68,8
1310,41055,18.0,TruckSource69,9
1311,41056,19.0,TruckSource1,101
1312,41057,19.0,TruckSource2,102
1313,41058,19.0,TruckSource3,66
1314,41059,19.0,TruckSource4,63
1315,41060,19.0,TruckSource5,110
1316,41061,19.0,TruckSource6,112
1317,41062,19.0,TruckSource7,106
1318,41063,19.0,TruckSource8,86
1319,41064,19.0,TruckSource9,88
1320,41065,19.0,TruckSource10,91
1321,41066,19.0,TruckSource11,86
1322,41067,19.0,TruckSource12,80
1323,41068,19.0,TruckSource13,80
1324,41069,19.0,TruckSource14,79
1325,41070,19.0,TruckSource15,82
1326,41071,19.0,TruckSource16,81
1327,41072,19.0,TruckSource17,90
1328,41073,19.0,TruckSource18,85
1329,41074,19.0,TruckSource19,85
1330,41075,19.0,TruckSource20,89
1331,41076,19.0,TruckSource21,94
1332,41077,19.0,TruckSource22,92
1333,41078,19.0,TruckSource23,93
1334,41079,19.0,TruckSource24,92
1335,41080,19.0,TruckSource25,65
1336,41081,19.0,TruckSource26,64
1337,41082,19.0,TruckSource27,89
1338,41083,19.0,TruckSource28,91
1339,41084,19.0,TruckSource29,104
1340,41085,19.0,TruckSource30,85
1341,41086,19.0,TruckSource31,103
1342,41087,19.0,TruckSource32,69
1343,41088,19.0,TruckSource33,71
1344,41089,19.0,TruckSource34,73
1345,41090,19.0,TruckSource35,105
1346,41091,19.0,TruckSource36,99
1347,41092,19.0,TruckSource37,27
1348,41093,19.0,TruckSource38,27
1349,41094,19.0,TruckSource39,26
1350,41095,19.0,TruckSource40,26
1351,41096,19.0,TruckSource41,27
1352,41097,19.0,TruckSource42,25
1353,41098,19.0,TruckSource43,26
1354,41099,19.0,TruckSource44,30
1355,41100,19.0,TruckSource45,28
1356,41101,19.0,TruckSource46,27
1357,41102,19.0,TruckSource47,28
1358,41103,19.0,TruckSource48,27
1359,41104,19.0,TruckSource49,28
1360,41105,19.0,TruckSource50,28
1361,41106,19.0,TruckSource51,47
1362,41107,19.0,TruckSource52,50
1363,41108,19.0,TruckSource53,48
1364,41109,19.0,TruckSource54,48
1365,41110,19.0,TruckSource55,16
1366,41111,19.0,TruckSource56,14
1367,41112,19.0,TruckSource57,14
1368,41113,19.0,TruckSource58,14
1369,41114,19.0,TruckSource59,22
1370,41115,19.0,TruckSource60,10
1371,41116,19.0,TruckSource61,11
1372,41117,19.0,TruckSource62,11
1373,41118,19.0,TruckSource63,11
1374,41119,19.0,TruckSource64,11
1375,41120,19.0,TruckSource65,9
1376,41121,19.0,TruckSource66,9
1377,41122,19.0,TruckSource67,9
1378,41123,19.0,TruckSource68,8
1379,41124,19.0,TruckSource69,10
1380,41125,20.0,TruckSource1,106
1381,41126,20.0,TruckSource2,108
1382,41127,20.0,TruckSource3,69
1383,41128,20.0,TruckSource4,66
1384,41129,20.0,TruckSource5,116
1385,41130,20.0,TruckSource6,117
1386,41131,20.0,TruckSource7,112
1387,41132,20.0,TruckSource8,91
1388,41133,20.0,TruckSource9,92
1389,41134,20.0,TruckSource10,96
1390,41135,20.0,TruckSource11,89
1391,41136,20.0,TruckSource12,84
1392,41137,20.0,TruckSource13,84
1393,41138,20.0,TruckSource14,83
1394,41139,20.0,TruckSource15,87
1395,41140,20.0,TruckSource16,85
1396,41141,20.0,TruckSource17,95
1397,41142,20.0,TruckSource18,89
1398,41143,20.0,TruckSource19,89
1399,41144,20.0,TruckSource20,93
1400,41145,20.0,TruckSource21,99
1401,41146,20.0,TruckSource22,96
1402,41147,20.0,TruckSource23,98
1403,41148,20.0,TruckSource24,97
1404,41149,20.0,TruckSource25,69
1405,41150,20.0,TruckSource26,68
1406,41151,20.0,TruckSource27,93
1407,41152,20.0,TruckSource28,96
1408,41153,20.0,TruckSource29,109
1409,41154,20.0,TruckSource30,89
1410,41155,20.0,TruckSource31,108
1411,41156,20.0,TruckSource32,73
1412,41157,20.0,TruckSource33,75
1413,41158,20.0,TruckSource34,77
1414,41159,20.0,TruckSource35,110
1415,41160,20.0,TruckSource36,104
1416,41161,20.0,TruckSource37,29
1417,41162,20.0,TruckSource38,29
1418,41163,20.0,TruckSource39,27
1419,41164,20.0,TruckSource40,28
1420,41165,20.0,TruckSource41,28
1421,41166,20.0,TruckSource42,27
1422,41167,20.0,TruckSource43,28
1423,41168,20.0,TruckSource44,32
1424,41169,20.0,TruckSource45,29
1425,41170,20.0,TruckSource46,28
1426,41171,20.0,TruckSource47,30
1427,41172,20.0,TruckSource48,29
1428,41173,20.0,TruckSource49,29
1429,41174,20.0,TruckSource50,30
1430,41175,20.0,TruckSource51,49
1431,41176,20.0,TruckSource52,52
1432,41177,20.0,TruckSource53,50
1433,41178,20.0,TruckSource54,50
1434,41179,20.0,TruckSource55,16
1435,41180,20.0,TruckSource56,15
